unique_id,product_name,sub_category_name,brand,price,currency,grammage_quantity,grammage_unit,color_variant,rating,review_count,ingredients,features,warning,Instructions,images,breadcrumbs,pdp_url,company_address,part_number,description,manufactured,competitor_name,site_shown_up
4059729583369,"Umetne trepalnice What The Fake! - 06 Natural Cluster Black, 1 g",Umetne trepalnice,essence,3.10,EUR,1,kos,,4.95,58,"INGREDIENTS (GLUE/KLEBER/COLLE/COLLA): ACRYLATES/ETHYLHEXYL ACRYLATE COPOLYMER, PROPYLENE GLYCOL, AQUA (WATER), ETHYLHEXYLGLYCERIN, PHENOXYETHANOL. Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.","Osnovna barva: črni odtenki Učinek: za podaljšanje Učinek: volumen Lastnosti izdelka: brez parabenov, brez olj/maščob, brez alkohola, brez parfuma, vegansko","Ni primerno za otroke, mlajše od 3 let. Opozorilo: Ne nanesti na občutljivo ali razdraženo kožo. Preprečiti stik z notranjostjo oči. Ob stiku z očmi izpirati z obilo vode. Če izdelka ne prenesete, ga prenehajte uporabljati. Pri daljšem draženju poiskati zdravniško pomoč. Hraniti izven dosega otrok.","Na trak umetnih trepalnic nanesite tanko plast lepila za trepalnice in pustite nekaj sekund, da se strdi. S pinceto ali prsti postavite čopke nad ali pod linijo naravnih trepalnic in jih nežno pritisnite, da jih pritrdite. Preden dokončate svoj videz, pustite, da se lepilo popolnoma posuši. Za bolj naraven učinek po želji nanesite maskaro.","https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1768896130/assets/pas/images/7fe7b657-dcef-49c4-977e-d6d5e99aba75/essence-umetne-trepalnice-what-the-fake-06-natural-cluster-black",Ličila > Ličila za oči > Umetne trepalnice,https://www.dm.si/p/d/3116939/essence-umetne-trepalnice-what-the-fake-06-natural-cluster-black,"cosnova Eastern Europe d.o.o. Roberta Frangeša Mihanovića 9, Sky Office Business center - Tower B, 10000 Zagreb, Hrvatska service@cosnova.eu",3116939,"Umetne trepalnice v čopkih Za nežen volumen in dolžino Posnemajo videz naravnih trepalnic Izjemno tanek trak za enostaven nanos Idealno za začetnike Poudarite svoj pogled z umetnimi trepalnicami essence What The Fake! 06 Natural Cluster Black. Te trepalnice v črni barvi posnemajo videz naravnih trepalnic, hkrati pa zagotavljajo nežen volumen in dolžino za čudovito poudarjen zaključek. Zahvaljujoč izjemno tankemu traku za trepalnice jih je še posebej enostavno namestiti in se neopazno zlijejo z vašimi lastnimi trepalnicami – popolno za začetnike. Ne glede na to, ali jih nosite v kombinaciji z rjavo maskaro ali samostojno, trepalnice What The Fake! poskrbijo za peresno lahek učinek, ki subtilno poudari oči in je idealen za vsakdanji ali romantičen videz.",Trepalnice proizvedene na Kitajskem. Lepilo proizvedeno v Koreji.,dm,1 kos
4066447524291,"Umetne trepalnice Big Lash Love Everyday (1 par), 1 kos",Umetne trepalnice,trend !t up,2.95,EUR,1,kos,,4.58,48,"Acrylates/Ethylhexyl Acrylate Copolymer, Aqua, Propylene Glycol, Phenoxyethanol, Ethylhexylglycerin Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.","Osnovna barva: črni odtenki Učinek: za podaljšanje, za večji volumen, za privihanost Tekstura / konsistenca / nanos: kompaktno Lastnosti izdelka: brez alkohola, brez formaldehida","Uporabljajte skladno z navodili. Lepila ne uporabljajte na razdraženi koži. Samo za zunanjo uporabo. Preprečite neposreden stik z očmi. Če pride izdelek v stik z očmi, jih takoj izperite z mlačno vodo. Hranite nedosegljivo otrokom. Če nastopi draženje kože ali se pojavi izpuščaj, izdelek prenehajte uporabljati in poiščite zdravniško pomoč.","Pred uporabo temeljito očistite svoje trepalnice in veke, da z njih odstranite ostanke ličil in olj. 1. Preverite prileganje: Umetne trepalnice vzemite iz embalaže in jih poravnajte z naravnimi. Po potrebi jih skrajšajte s škarjami. 2. Nanesite lepilo za umetne trepalnice: Tanko plast lepila nanesite po celotni dolžini roba umetnih trepalnic in počakajte 30 sekund, da se lepilo nekoliko posuši. 3. Prilepite trepalnice: Umetne trepalnice pritrdite in jih rahlo pritisnite po celotni liniji trepalnic. Trepalnice previdno in počasi odlepite od zunanjega kotička očesa proti notranjemu. Z umetnih trepalnic odstranite ostanke lepila in trepalnice shranite za ponovno uporabo.","https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1755008346/assets/pas/images/8e44e713-3e72-4698-bb66-95b23988d969/trend-t-up-umetne-trepalnice-big-lash-love-everyday-1-par, https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1755008347/assets/pas/images/1f92a459-5e72-4bda-a710-3ae89430dffb/trend-t-up-umetne-trepalnice-big-lash-love-everyday-1-par, https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1747483169/assets/pas/images/605b763e-ada6-48f4-bf37-aab8e432c56e/trend-t-up-umetne-trepalnice-big-lash-love-everyday-1-par",Ličila > Ličila za oči > Umetne trepalnice,https://www.dm.si/p/d/1455339/trend-t-up-umetne-trepalnice-big-lash-love-everyday-1-par,"dm-drogerie markt Am dm-Platz 1, DE-76227 Karlsruhe service@dm.de",1455339,"Za naraven, nežen videz Umetne trepalnice za večkratno uporabo Vključno z lepilom za trepalnice S prilagodljivim, nevidnim trakom Umetne trepalnice v različici Big Lash Love Everyday od trend !t up vašim trepalnicam dajejo dih jemajoč volumen. Drobne, križajoče se dlačice umetnih trepalnic ustvarijo osupljiv, naraven videz. Umetne trepalnice za večkratno uporabo je zelo enostavno nanesti in odstraniti, zato so idealne za vsakodnevno uporabo.",,dm,1 kos
731509910391,"Umetne trepalnice imPRESS Authentic Natural, 1 kos",Umetne trepalnice,KISS,10.45,EUR,1,kos,,2.78,18,"Rosin (Colophonium, Colophane), Styrene/Isoprene Copolymer, Polyethylene Terephthalate. Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.",,,,"https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1747509408/assets/pas/images/a91f97a4-291d-4744-bade-cd83cd97d3ae/kiss-umetne-trepalnice-impress-authentic-natural",Ličila > Ličila za oči > Umetne trepalnice,https://www.dm.si/p/d/2969715/kiss-umetne-trepalnice-impress-authentic-natural,"Venera Kozmetika d.o.o. Beograjska ulica 4, 1000 Ljubljana info@venera-kozmetika.si",2969715,"Enostavna uporaba brez lepila Tehnologija Pre-Bond za hitro pritrditev Naraven videz in lahkotna zasnova Pakiranje vsebuje 12 prilagodljivih snopov Primerno za vsakodnevno uporabo Umetne trepalnice KISS imPRESS Authentic Natural omogočajo hitro in enostavno uporabo brez lepila. Zahvaljujoč tehnologiji Pre-Bond se trepalnice preprosto pritrdijo z enim samim korakom. Naraven videz in lahkotna zasnova zagotavljata udobje skozi ves dan. Paket vsebuje 12 snopov trepalnic, ki jih lahko prilagodite svojim željam. Idealne so za vsakodnevno uporabo ali posebne priložnosti. Odkrijte preprost način za poudarjanje vaših oči.",,dm,1 kos
7391715050453,"Umetne trepalnice Volume Lilly, 1 kos",Umetne trepalnice,DEPEND,6.10,EUR,1,kos,,,,Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.,,,,"https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1747509887/assets/pas/images/7b9a15b5-4682-4ac9-bd1c-9ffbe3548593/depend-umetne-trepalnice-volume-lilly",Ličila > Ličila za oči > Umetne trepalnice,https://www.dm.si/p/d/2256416/depend-umetne-trepalnice-volume-lilly,"Gaps d.o.o. Kranjska cesta 24, Naklo Tel.: +38659099988 info@gaps.si",2256416,"Umetne trepalnice Volume Lilly Zagotavljajo udobje Lahko se ponovno uporabijo V paketu je priloženo lepilo brez lateksa Okrepite svoje ličenje z Depend umetnimi trepalnicami Volume in vaš videz bo popoln skozi ves dan in dolgo v noč. Lilly so tanke, fine trepalnice za povečanje obsega s 3D učinkom. So ročno izdelane iz naravnih las (ne živalskih), ki so posebej izbrani za zagotavljanje najboljše kakovosti. Trepalnice imajo tanko in prožno linijo za pritrjevanje, so lahke in delujejo naravno. V paketu so priložena popolna navodila za uporabo.",,dm,1 kos
731509213591,"Lepilo za umetne trepalnice Super Stick Strip, 4,8 g",Umetne trepalnice,KISS,7.95,EUR,1,kos,,,,"Acrylates/Ethylhexyl Acrylate Copolymer, Water, Butylene Glycol, Alcohol, Phenoxyethanol, Citric Acid, Sorbitol, Ceteareth-25, Sodium Carbonate, Ethylhexylglycerin, Hydroxypropyl Methylcellulose Stearoxy Ether, Cereus Grandiflorus (Cactus) Extract, Hamamelis Virginiana (Witch Hazel) Extract, 1,2-Hexanediol, Avena Sativa (Oat) Meal Extract, Denatonium Benzoate, Black 2 Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.","Področje uporabe: obraz Osnovna barva: črni odtenki Učinek: dolgoobstojen, hitrosušeč","Hraniti izven dosega otrok. V primeru stika z očmi jih temeljito izperite z veliko čiste vode. Če draženje ali rdečica ne prenehata, poiščite zdravniško pomoč.","Nanos: Nežno odstranite trepalnice iz držala. Preverite prileganje: Nanesite trepalnice na svoje naravne trepalnice. Po potrebi izrežite na pravo velikost. Nanesite KISS Lash Adhesive vzdolž traku za trepalnice. Počakaj 30 sekund, da lepilo postane lepljivo. Ko so trepalnice lepljive, jih nanesite vzdolž naravne linije trepalnic. Trepalnice trdno držite in počakajte, da se lepilo popolnoma posuši. Odstranjevanje: Namočite vatno blazinico z odstranjevalcem ličil. Nežno pritisnite na zaprte oči za nekaj sekund, da se lepilo raztopi.","https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1758001705/assets/pas/images/678fef1f-5fd2-42cf-bd12-cbb0db9d5fc9/kiss-lepilo-za-umetne-trepalnice-super-stick-strip",Ličila > Ličila za oči > Umetne trepalnice,https://www.dm.si/p/d/3077200/kiss-lepilo-za-umetne-trepalnice-super-stick-strip,"Venera Kozmetika d.o.o. Beograjska ulica 4, 1000 Ljubljana info@venera-kozmetika.si",3077200,"Lepilo za umetne trepalnice črne barve Zagotavlja obstojnost do 5 dni Aplikator s čopičem za natančen nanos Z izvlečki kaktusa in nepozebnika Dermatološko testirano KISS Super Lash Adhesive lepilo za umetne trepalnice je visokokakovostno lepilo črne barve, ki zagotavlja dolgotrajno obstojnost vaših umetnih trepalnic, saj nudi oprijem do 5 dni. Opremljeno je z aplikatorjem v obliki čopiča, ki omogoča nanos tanke in enakomerne linije lepila. Njegova formula, ki ne vsebuje lateksa, je obogatena z izvlečkom kaktusa in nepozebnika. Z lepilom za trepalnice KISS Super Lash Adhesive bo vaš pogled poudarjen, trepalnice pa bodo ostale na mestu ves dan.",Proizvedeno v Koreji.,dm,1 kos
731509926866,"Umetne trepalnice The New Natural™ White Shirt, 1 kos",Umetne trepalnice,KISS,9.45,EUR,1,kos,,,,"Lepilo: Acrylates/Ethylhexyl Acrylate Copolymer, Aqua (Water), Propylene Glycol, Phenoxyethanol, Ethylhexylglycerin Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.",,,,"https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1747509268/assets/pas/images/b94e6ba4-55a9-41b4-90c6-d9650d5ec739/kiss-umetne-trepalnice-the-new-natural-white-shirt",Ličila > Ličila za oči > Umetne trepalnice,https://www.dm.si/p/d/2032742/kiss-umetne-trepalnice-the-new-natural-white-shirt,"Venera Kozmetika d.o.o. Beograjska ulica 4, 1000 Ljubljana info@venera-kozmetika.si",2032742,"Naraven in minimalističen videz Neviden trak za naraven prehod Lash lift učinek za daljše in gostejše trepalnice Primerno za uporabnike kontaktnih leč Umetne trepalnice KISS The New Natural™ White Shirt so zasnovane za naraven in minimalističen videz. Z nevidnim, izjemno tankim trakom (manj kot 0,03 mm) se popolnoma zlijejo z vašimi naravnimi trepalnicami. Njihov učinek lash lift poudari dolžino in gostoto, hkrati pa zagotavlja udobje pri nošenju. Formula lepila je prijazna tudi za uporabnike kontaktnih leč. Odkrijte subtilno lepoto vsakodnevnega videza.",,dm,1 kos
4059729516589,"Umetne trepalnice What The Fake 01 Dramatic Volume, 1 kos",Umetne trepalnice,essence,3.10,EUR,1,kos,,4.72,53,"INGREDIENTS (GLUE/KLEBER/COLLE/COLLA): ACRYLATES/ETHYLHEXYL ACRYLATE COPOLYMER, PROPYLENE GLYCOL, AQUA (WATER), ETHYLHEXYLGLYCERIN, PHENOXYETHANOL. Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.",,,"1. Trak poravnaj s svojo naravno linijo trepalnic, da preveriš dolžino. Po potrebi ga skrajšaj. 2. Nanesi tanko plast lepila vzdolž traka trepalnic. Počakaj 30 sekund. 3. Namesti umetne trepalnice blizu naravne linije trepalnic in jih nežno pritisni navzdol. 4. Za odstranitev nežno odlepi umetne trepalnice. Očisti trepalnice z odstranjevalcem ličil za oči in jih položi nazaj na pladenj za ponovno uporabo.","https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1747473863/assets/pas/images/5bc14792-e697-4cfa-8dd6-5485e53be319/essence-umetne-trepalnice-what-the-fake-01-dramatic-volume, https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1747473865/assets/pas/images/d6cf6cc3-3da3-4647-8229-6d7316d3bfb4/essence-umetne-trepalnice-what-the-fake-01-dramatic-volume",Ličila > Ličila za oči > Umetne trepalnice,https://www.dm.si/p/d/3044415/essence-umetne-trepalnice-what-the-fake-01-dramatic-volume,"cosnova Eastern Europe d.o.o. Roberta Frangeša Mihanovića 9, 10000 Zagreb, Hrvatska info@cosnova.com",3044415,"Umetne trepalnice za intenziven volumen Fleksibilen trak za udobno nošenje Priloženo lepilo za enostavno namestitev Primerne za začetnike in profesionalce Za večkratno uporabo essence What The Fake! umetne trepalnice 01 Dramatic Volume ponujajo intenziven volumen za opazen videz. Ultra tanek, fleksibilen trak za trepalnice zagotavlja udobno nošenje in brezhibno zlitje z naravno linijo trepalnic. Priloženo lepilo omogoča enostavno namestitev trepalnic, primerne tako za začetnike kot za profesionalce. Trepalnice so večkrat uporabne in dolgotrajne, kar jih naredi popolne za vsak dogodek, kjer želite poudariti svoje oči.",,dm,1 kos
4067796261653,"Umetne trepalnice Big Lash Love, 20 kos",Umetne trepalnice,trend !t up,3.95,EUR,1,kos,,4.59,58,Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.,,"Uporabljajte skladno z navodili. Lepila ne uporabljajte na razdraženi koži. Samo za zunanjo uporabo. Preprečite neposreden stik z očmi. Če pride lepilo v stik z očmi, jih takoj izperite z mlačno vodo. Hranite nedosegljivo otrokom. Če nastopi draženje oči ali se pojavi izpuščaj, izdelek prenehajte uporabljati in poiščite zdravniško pomoč. Hraniti pri sobni temperaturi. Ne izpostavljajte neposredni sončni svetlobi. Embalažo hranite ves čas uporabe. Oftalmološko potrjeno.","Pred uporabo trepalnice in veke temeljito očistite, da z njih odstranite ostanke ličil in olj. 1. Izberite ustrezno dolžino trepalnic in jih z aplikatorjem primite na sredini čopka. 2. Umetne trepalnice s spodnje strani namestite na naravne trepalnice in jih nežno pritisnite. Po uporabi posamezne trepalnice previdno odstranite z alikatorjem in jih shranite v embalažo. Trepalnice lahko uporabite do 3krat. Primerno tudi za uporabnike kontaktnih leč.","https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1767114302/assets/pas/images/a4b37ec5-710b-43c9-b3c0-31751944c514/trend-t-up-umetne-trepalnice-big-lash-love, https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1767114297/assets/pas/images/9f98f46e-9597-4b00-b958-c0f0b66451b9/trend-t-up-umetne-trepalnice-big-lash-love, https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1767114291/assets/pas/images/27e0f630-22b3-4348-81c8-11e0d9aa6072/trend-t-up-umetne-trepalnice-big-lash-love",Ličila > Ličila za oči > Umetne trepalnice,https://www.dm.si/p/d/3112756/trend-t-up-umetne-trepalnice-big-lash-love,"Proizvajalec: dm-drogerie markt GmbH + Co. KG, Am dm-Platz 1, 76227 Karlsruhe, service@dm.de Uvoznik: dm drogerie markt d.o.o., Litostrojska 48, 1000 Ljubljana, info@dm.si",3112756,"Umetne trepalnice za poudarjen pogled Z dvema različnima dolžinama za naraven videz Omogočajo enostaven in hiter nanos S samolepilnim trakom Vključno z aplikatorjem trend !t up umetne trepalnice Big Lash Love omogočajo enostavno in hitro poudarjanje naravnih trepalnic. Zahvaljujoč že obstoječemu lepilnemu traku je nanos hiter in preprost. Dve različni dolžini dlačic ustvarita posebej naraven videz in poskrbita za gostoto. Priložen aplikator omogoča enostaven in natančen nanos. Umetne trepalnice Big Lash Love so idealne za poudarjen in zapeljiv pogled, ki pritegne pozornost.",Trepalnice in aplikator proizvedeni na Kitajskem.,dm,1 kos
4250947543061,"Umetne trepalnice Lashes to Impress, 03 half lashes, 1 kos",Umetne trepalnice,essence,2.60,EUR,1,kos,,4.54,130,"INGREDIENTS (GLUE): ACRYLATES/ETHYLHEXYL ACRYLATE COPOLYMER, AQUA (WATER), TOCOPHEROL, ETHYLHEXYLGLYCERIN, PHENOXYETHANOL. Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.",Lastnosti izdelka: vegansko,"Ne nanesite na občutljivo ali razdraženo kožo. Preprečiti stik z notranjostjo oči. Ob stiku z očmi izpirati z obilo vode. Če izdelka ne prenesete, ga prenehajte uporabljati. Pri daljšem draženju poiskati zdravniško pomoč. Hraniti izven dosega otrok. Ni primerno za otroke, mlajše od 3 let.","1. Vzdolž traku za trepalnice nanesite tanko plast lepila. Pustite, da se suši 30 sekund. 2. Umetne trepalnice položite tik nad naravno linijo trepalnic. Začnite od zunanjega kota in nežno pritisnite. 3. Nanesite eno plast essence maskare. 4. Ko želite umetne trepalnice odstraniti, jih nežno odlepite. Nasvet: Za lažje odstranjevanje umetnih trepalnic in lepila lahko uporabite odstranjevalec ličil. 5. Umetne trepalnice položite nazaj na podstavek za ponovno uporabo.","https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1747492669/assets/pas/images/d61d9bbb-3334-4ef3-8487-304cfb6001f0/essence-umetne-trepalnice-lashes-to-impress-03-half-lashes, https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1747493069/assets/pas/images/ce2c86f2-eb68-40d6-a4f6-1a0a0f2517d7/essence-umetne-trepalnice-lashes-to-impress-03-half-lashes, https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1747493074/assets/pas/images/7fe3551a-337f-4705-acc9-4d0c30dc8bc6/essence-umetne-trepalnice-lashes-to-impress-03-half-lashes, https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1747493009/assets/pas/images/461bfd7f-ebba-40d2-a6e1-fc7f84909903/essence-umetne-trepalnice-lashes-to-impress-03-half-lashes, https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1747493074/assets/pas/images/8fb3b380-25ec-4497-8c3e-f47d5981301b/essence-umetne-trepalnice-lashes-to-impress-03-half-lashes",Ličila > Ličila za oči > Umetne trepalnice,https://www.dm.si/p/d/1505437/essence-umetne-trepalnice-lashes-to-impress-03-half-lashes,"cosnova Eastern Europe d.o.o. Roberta Frangeša Mihanovića 9, 10000 Zagreb, Hrvatska info@cosnova.com",1505437,"Umetne trepalnice za čudovit videz Št. 03 half lashes Primerne za večkratno uporabo S priloženim lepilom Veganski izdelek essence umetne trepalnice Lashes to Impress zagotavljajo izjemen videz, ki navduši! Umetne trepalnice poudarijo in zgostijo trepalnice ter vsakemu ličenju oči dajo osupljiv VAU učinek. Zaradi preproste uporabe so primerne tudi za lepotne začetnike.",,dm,1 kos
7391715049549,"Eyelash aplikator za nanos umetnih trepalnic, 1 kos",Umetne trepalnice,DEPEND,6.10,EUR,1,kos,,,,Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.,,,"1. Vzemite umetne trepalnice z aplikatorjem in jih držite z rahlim pritiskom. 2. Nanesite tanko linijo lepila na rob umetnih trepalnic in počakajte 1015 sekund. 3. Nanesite umetne trepalnice čim bližje h koreninam svojih trepalnic (na področje eyelinerja, če ga uporabljate). 4. Ko ste postavili trepalnice na pravo mesto, odprite aplikator 5. Pritisnite s konico na drugem koncu aplikatorja, da se trepalnice pravilno oprimejo. Najprej pritisnite na sredini, nato na desni in levi strani.","https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1747510219/assets/pas/images/d389498c-f881-4609-acf9-b77cc1f7c5e0/depend-eyelash-aplikator-za-nanos-umetnih-trepalnic",Ličila > Ličila za oči > Umetne trepalnice,https://www.dm.si/p/d/2275788/depend-eyelash-aplikator-za-nanos-umetnih-trepalnic,"Gaps d.o.o. Kranjska cesta 24, Naklo Tel.: +38659099988 info@gaps.si",2275788,dm številka izdelka: 2275788,,dm,1 kos
4066447051728,"Umetne trepalnice big lash love swing, 1 kos",Umetne trepalnice,trend !t up,2.95,EUR,1,kos,,4.79,158,"Lepilo: Acrylates/Ethylhexyl Acrylate Copolymer, Aqua, Propylene Glycol, Phenoxyethanol, Ethylhexylglycerin. Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.",,,,"https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1747475300/assets/pas/images/456dd80b-cf47-4088-ad86-ffd28ebec595/trend-t-up-umetne-trepalnice-big-lash-love-swing, https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1747475525/assets/pas/images/6f280f35-351b-4007-862b-56f3cafea153/trend-t-up-umetne-trepalnice-big-lash-love-swing, https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1747475301/assets/pas/images/406d4854-c254-46d2-8d89-e8973a090c24/trend-t-up-umetne-trepalnice-big-lash-love-swing",Ličila > Ličila za oči > Umetne trepalnice,https://www.dm.si/p/d/1637423/trend-t-up-umetne-trepalnice-big-lash-love-swing,"Proizvajalec: dm-drogerie markt GmbH + Co. KG, Am dm-Platz 1, 76227 Karlsruhe, service@dm.de Uvoznik: dm drogerie markt d.o.o., Litostrojska 48, 1000 Ljubljana, info@dm.si",1637423,"Umetne trepalnice Za intenziven privih in večjo dolžino S prožnim in nevidnim trakom za trepalnice Za večkratno uporabo Vključno z lepilom za trepalnice Umetne trepalnice trend !t up big lash love swing poskrbijo za intenziven privih in večjo dolžino. Zahvaljujoč prožnemu in nevidnemu traku je nanos hiter in enostaven. Priloženo je tudi lepilo za trepalnice, ki zagotavlja zanesljivo obstojnost. Umetne trepalnice big lash love swing so primerne za večkratno uporabo in omogočajo ustvarjanje poudarjenega videza oči.",Poreklo umetnih trepalnic: Indonezija. Poreklo lepila: Južna Koreja.,dm,1 kos
4066447051810,"Umetne trepalnice lash love singles, 1 kos",Umetne trepalnice,trend !t up,2.95,EUR,1,kos,,4.68,62,"Lepilo: Acrylates/Ethylhexyl Acrylate Copolymer, Aqua, Propylene Glycol, Phenoxyethanol, Ethylhexylglycerin. Navedene sestavine v spletni trgovini se lahko razlikujejo od tistih navedenih na embalaži.",,,,"https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1747475541/assets/pas/images/af33e0e9-15b5-4a2a-b789-0692ce29958c/trend-t-up-umetne-trepalnice-lash-love-singles, https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1747475302/assets/pas/images/15b2232f-46d9-4579-9f9a-f6b52db432de/trend-t-up-umetne-trepalnice-lash-love-singles, https://products.dm-static.com/images/f_auto,q_auto,c_fit,h_320,w_320/v1747475525/assets/pas/images/f7149267-9bc2-42b8-88bc-3bc397c61f66/trend-t-up-umetne-trepalnice-lash-love-singles",Ličila > Ličila za oči > Umetne trepalnice,https://www.dm.si/p/d/1637426/trend-t-up-umetne-trepalnice-lash-love-singles,"Proizvajalec: dm-drogerie markt GmbH + Co. KG, Am dm-Platz 1, 76227 Karlsruhe, service@dm.de Uvoznik: dm drogerie markt d.o.o., Litostrojska 48, 1000 Ljubljana, info@dm.si",1637426,"Umetne trepalnice v čopkih Za hitro dopolnjevanje naravnih trepalnic Različne dolžine za individualen videz Za večkratno uporabo Vključno z lepilom za trepalnice Umetne trepalnice trend !t up lash love singles omogočajo hitro dopolnjevanje naravnih trepalnic. Na voljo so v različnih dolžinah in jih je mogoče namestiti posamično ali vzdolž celotne linije trepalnic, kar omogoča ustvarjanje osebnega videza brez omejitev. Zaradi prožnega traku je namestitev trepalnic lash love singles enostavna, prav tako pa tudi njihova odstranitev. Trepalnice so primerne za večkratno uporabo, priloženo pa je tudi lepilo za trepalnice.",Poreklo umetnih trepalnic: Indonezija. Poreklo lepila: Južna Koreja.,dm,1 kos
